date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:06:42	7410/7410	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2011%20Jan%202022%2014:17:38%20GMT	https://swiftsources.com/fonts/flaticon/font/Flaticon.eot?	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/fonts/flaticon/font/Flaticond41d.eot	(from https://swiftsources.com/css/flaticon.css)
08:06:43	4580/4580	---M--	200	added ('OK')	font/woff	date:Tue,%2011%20Jan%202022%2014:17:38%20GMT	https://swiftsources.com/fonts/flaticon/font/Flaticon.woff	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/fonts/flaticon/font/Flaticon.woff	(from https://swiftsources.com/css/flaticon.css)
08:06:44	7232/7232	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2011%20Jan%202022%2014:17:38%20GMT	https://swiftsources.com/fonts/flaticon/font/Flaticon.ttf	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/fonts/flaticon/font/Flaticon.ttf	(from https://swiftsources.com/css/flaticon.css)
08:06:46	34316/34316	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2011%20Jan%202022%2014:17:38%20GMT	https://swiftsources.com/fonts/flaticon/font/Flaticon.svg	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/fonts/flaticon/font/Flaticon.svg	(from https://swiftsources.com/css/flaticon.css)
08:06:48	850/850	---MC-	200	added ('OK')	text/javascript	date:Sun,%2027%20Mar%202022%2007:08:46%20GMT	https://www.google.com/recaptcha/api.js	/storage/emulated/0/HTTrack/Websites/Swift%20Source/www.google.com/recaptcha/api.js	(from https://swiftsources.com/case)
08:06:49	113158/113158	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jan%202022%2008:30:38%20GMT	https://swiftsources.com/images/about-us.jpg	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/images/about-us.jpg	(from https://swiftsources.com/about-us)
08:06:50	31938/31938	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jan%202022%2017:38:04%20GMT	https://swiftsources.com/images/image_2.jpg	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/images/image_2.jpg	(from https://swiftsources.com/about-us)
08:06:52	214018/214018	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jan%202022%2009:21:42%20GMT	https://swiftsources.com/images/image_3.jpg	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/images/image_3.jpg	(from https://swiftsources.com/about-us)
08:06:52	14126/14126	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2007:08:50%20GMT	https://swiftsources.com/case.php	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/case-2.html	(from https://swiftsources.com/faqs)
08:06:53	13366/13366	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2007:08:51%20GMT	https://swiftsources.com/testimonials.php	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/testimonials-2.html	(from https://swiftsources.com/faqs)
08:06:53	17905/17905	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Mar%202022%2007:08:51%20GMT	https://swiftsources.com/about-us.php	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/about-us-2.html	(from https://swiftsources.com/faqs)
08:06:56	11421/11421	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2011%20Jan%202022%2014:17:44%20GMT	https://swiftsources.com/js/jquery-migrate-3.0.1.min.js	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/js/jquery-migrate-3.0.1.min.js	(from https://swiftsources.com/)
08:06:56	73115/73115	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jan%202022%2016:57:04%20GMT	https://swiftsources.com/images/about-1.jpg	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/images/about-1.jpg	(from https://swiftsources.com/faqs)
08:06:57	60174/60174	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:10%20GMT	https://stackpath.bootstrapcdn.com/bootstrap/4.5.0/js/bootstrap.min.js	/storage/emulated/0/HTTrack/Websites/Swift%20Source/stackpath.bootstrapcdn.com/bootstrap/4.5.0/js/bootstrap.min.js	(from https://swiftsources.com/)
08:07:00	19032/19032	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2011%20Jan%202022%2014:17:44%20GMT	https://swiftsources.com/js/popper.min.js	/storage/emulated/0/HTTrack/Websites/Swift%20Source/swiftsources.com/js/popper.min.js	(from https://swiftsources.com/)
